injury_body_part,rotoworld_id,full_name,news_updated,number,active,birth_country,practice_participation,depth_chart_position,practice_description,team,birth_state,player_id,status,pandascore_id,depth_chart_order,college,yahoo_id,injury_start_date,oddsjam_id,fantasy_data_id,opta_id,swish_id,height,team_abbr,espn_id,hashtag,birth_city,rotowire_id,sport,competitions,high_school,fantasy_positions,last_name,gsis_id,injury_status,search_rank,search_full_name,team_changed_at,weight,search_first_name,sportradar_id,search_last_name,position,years_exp,age,birth_date,first_name,stats_id,injury_notes,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
,9606.0,Dominique Easley,1538578210851.0,91.0,False,,,,,,,1835,Inactive,,,Florida,27557.0,,,16037.0,,,74,,16721.0,#dominiqueeasley-NFL-FA-91,,9396.0,nfl,[],Curtis (NY),"['DL', 'LB']",Easley,00-0031425,,9999999.0,dominiqueeasley,,273,dominique,c5573e07-97a8-4a0d-a325-753af5e564f1,easley,LB,8.0,29.0,1992-04-28,Dominique,557185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13976.0,J.J. Arcega-Whiteside,1693347909286.0,83.0,True,,,,,,,5863,Active,,,Stanford,31889.0,,,20742.0,,884921.0,74,,3931397.0,#jjarcegawhiteside-NFL-FA-83,,13529.0,nfl,[],Dorman (SC),['TE'],Arcega-Whiteside, 00-0035246,,9999999.0,jjarcegawhiteside,,237,jj,0cc1a941-1a6d-4a4a-8c7c-88157165c126,arcegawhiteside,WR,4.0,26.0,1996-12-31,J.J.,884921.0,,1116853171373735936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Robert Burns,,45.0,True,,,,,CHI,,11260,Active,,,Connecticut,,,,,,,71,,,#robertburns-NFL-CHI-45,,,nfl,[],Gulliver Prep (FL),['RB'],Burns,,,9999999.0,robertburns,,222,robert,0f9961b0-ead4-11ed-999e-03b49558b5db,burns,FB,1.0,,,Robert,,,1116852669483319296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leg,,Bo Bauer,1724122221159.0,,True,,,,,,,12253,Active,,,Notre Dame,,,12D6CBE3C64C,,,1156498.0,75,,,#bobauer-NFL-FA,,18235.0,nfl,[],Cathedral Prep (PA),['LB'],Bauer,,Questionable,9999999.0,bobauer,,253,bo,2b7c6570-0a32-11ef-8068-3788ace2073b,bauer,LB,1.0,25.0,1999-12-11,Bo,,,1113708696128483328,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sae Tautu,1525816801406.0,45.0,True,,,,,,,4316,Active,,,Brigham Young,30417.0,,,19169.0,,,75,,2513231.0,#saetautu-NFL-FA-45,,12322.0,nfl,[],Lone Peak (UT),['LB'],Tautu,,,9999999.0,saetautu,,245,sae,2efc81a9-a30a-4f35-ae91-74ae7f56f180,tautu,OLB,5.0,29.0,1992-06-30,Sae,,,1116852950770122752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12210.0,Jamal Adams,1747584934606.0,25.0,True,,,,,,,4077,Active,,,LSU,30119.0,,E07A0392FB48,18923.0,,822003.0,73,,3115373.0,#jamaladams-NFL-FA-25,,11985.0,nfl,[],Carrollton Hebron (TX),['DB'],Adams,00-0033872,,642.0,jamaladams,,213,jamal,1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c,adams,SS,7.0,29.0,1995-10-17,Jamal,822003.0,,1116852922945110016,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9287.0,Tom Cable,,0.0,False,,,,,,,3987,Inactive,,,,,,,18822.0,,,,,,#tomcable-NFL-FA-0,,,nfl,[],,,Cable,,,9999999.0,tomcable,,,tom,,cable,,0.0,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6482.0,Jacquizz Rodgers,1567201856561.0,0.0,False,,,,,,,949,Inactive,,,Oregon State,24932.0,,,13299.0,,,66,,14193.0,#jacquizzrodgers-NFL-FA-0,,7253.0,nfl,[],Lamar Consolidated (TX),['RB'],Rodgers,00-0028083,,9999999.0,jacquizzrodgers,,205,jacquizz,91a95850-9514-49d5-b2b0-f8e21156daa0,rodgers,RB,11.0,31.0,1990-02-06,Jacquizz,458097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Austin Mack,1723510551739.0,81.0,True,,,,,,,6873,Active,,,Ohio State,33039.0,,C22FCF263382,21862.0,,911710.0,74,,4040623.0,#austinmack-NFL-FA-81,,14546.0,nfl,[],Bishop Luers (IN),['WR'],Mack,,,9999999.0,austinmack,,215,austin,126811e0-f856-49c2-b36d-15e71e06f4c0,mack,WR,4.0,26.0,1997-08-31,Austin,,,1113708857944731648,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knee - Meniscus,,Elijah Molden,1745915730555.0,2.0,True,,,FS,,LAC,,7682,Active,,2.0,Washington,,,25208AC0C087,,,1049260.0,70,,,#elijahmolden-NFL-LAC-2,,15530.0,nfl,[],West Linn (OR),['DB'],Molden,,Questionable,9999999.0,elijahmolden,,192,elijah,0224c851-7e91-4e93-9bf8-89a8d72c55ef,molden,CB,4.0,26.0,1999-01-30,Elijah,,Surgery,1113708829800951808,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jalen Parmele,,34.0,False,,,,,,,479,Inactive,,,Toledo,8953.0,,,9792.0,,,"5'11""",,11410.0,#jalenparmele-NFL-FA-34,,,nfl,[],,['RB'],Parmele,,,9999999.0,jalenparmele,,220,jalen,7ed08b41-918b-4d0b-a858-a6adc08a529c,parmele,RB,4.0,31.0,1985-12-30,Jalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2090.0,Josh McCown,1643473821775.0,3.0,True,,,,,,,208,Active,,,Sam Houston State,5967.0,,,5282.0,,,76,,3609.0,#joshmccown-NFL-FA-3,,2513.0,nfl,[],Jacksonville (TX),['QB'],McCown,00-0021206,,593.0,joshmccown,,218,josh,a261fd0a-b096-4db7-bd51-2f13bde485da,mccown,QB,20.0,42.0,1979-07-04,Josh,81059.0,,1116852778149347328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Davis Cheek,1670363406668.0,3.0,True,,,,,,,8560,Active,,,Elon,,,,,,1049389.0,75,,,#davischeek-NFL-FA-3,,16504.0,nfl,[],David W. Butler (NC),['QB'],Cheek,,,314.0,davischeek,,215,davis,ec40fda0-ca1c-11ec-aeb5-1b91b32ddede,cheek,QB,1.0,23.0,1999-02-26,Davis,,,1116853496889475072,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Andre Caldwell,,17.0,False,,,,,,,148,Inactive,,,Florida,8874.0,,,3989.0,,,"6'0""",,11331.0,#andrecaldwell-NFL-FA-17,,5682.0,nfl,[],Thomas Jefferson (FL),['WR'],Caldwell,,,9999999.0,andrecaldwell,,200,andre,fbcbda6b-3c05-4c8e-82f8-e5e851262a07,caldwell,WR,12.0,35.0,1985-04-15,Andre,224994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dan Isom,1670280657281.0,0.0,True,,,,,,,8737,Active,,,Washington State,,,,,,949139.0,72,,,#danisom-NFL-FA-0,,16412.0,nfl,[],St. Louis University (MO),['DB'],Isom,,,9999999.0,danisom,,194,dan,48f4f5a0-d207-11ec-ab20-b37737d70cc4,isom,DB,2.0,25.0,1997-12-28,Dan,,,1116853522650890240,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Antone Exum,1577914234877.0,38.0,True,,,,,,,2156,Active,,,Virginia Tech,27710.0,,,16502.0,,,72,,16833.0,#antoneexum-NFL-FA-38,,9339.0,nfl,[],Deep Run (VA),['DB'],Exum,00-0031267,,9999999.0,antoneexum,,219,antone,2a027210-21b3-4723-868d-df995e5d7441,exum,SS,8.0,30.0,1991-02-27,Antone,507515.0,,1116852784033955840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bryon Fields,,0.0,True,,,,,,,5644,Active,,,Duke,,,,20503.0,,,71,,3048659.0,#bryonfields-NFL-FA-0,,13184.0,nfl,[],Providence Day,['DB'],Fields,,,9999999.0,bryonfields,,185,bryon,7e84ea1f-b59a-48cd-9bce-513190fef260,fields,DB,4.0,27.0,1994-08-23,Bryon,,,1116853137391484928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CJ Dippre,,82.0,True,,,TE,,NE,,12984,Active,,,Alabama,,,84C8FBB567D3D891,,,,77,,,#cjdippre-NFL-NE-82,,18474.0,nfl,[],Lakeland (PA),['TE'],Dippre,,,9999999.0,cjdippre,,256,cj,e98ccf30-2531-11f0-b18c-b9f05412231c,dippre,TE,0.0,23.0,2002-04-29,CJ,,,1223044095090368512,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Greg Gilmore,1557803719924.0,65.0,True,,,,,,,5184,Active,,,Louisiana State,31417.0,,,20181.0,,,76,,3042747.0,#greggilmore-NFL-FA-65,,12864.0,nfl,[],South View (NC),['DL'],Gilmore,00-0034122,,9999999.0,greggilmore,,320,greg,7ecac271-87a9-43e6-afea-abc57552a0c1,gilmore,DT,4.0,27.0,1994-11-28,Greg,,,1116853067644403712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Brandon Wright,1608084051876.0,49.0,True,,,,,,,7296,Active,,,Georgia State,33149.0,,,22292.0,,878948.0,70,,,#brandonwright-NFL-FA-49,,14954.0,nfl,[],KIPP Atlanta Collegiate (GA),"['K', 'P']",Wright,,,9999999.0,brandonwright,,182,brandon,61980614-1609-4b68-b11f-05aa30fefb89,wright,P,3.0,26.0,1997-02-18,Brandon,,,1116853363930038272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kenny Demens,,54.0,False,,,,,,,1685,Inactive,,,Michigan,,,,15512.0,,,"6'1""",,16181.0,#kennydemens-NFL-FA-54,,9169.0,nfl,[],Detroit Country Day (MI),['LB'],Demens,,,9999999.0,kennydemens,,242,kenny,99ea3281-81f8-48d6-a73e-1bb29817b164,demens,LB,7.0,30.0,1990-02-04,Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8497.0,Darius Slay,1741816216902.0,23.0,True,,,LCB,,PIT,,1518,Active,,1.0,Mississippi State,26659.0,,A93E0508152B,15127.0,,604797.0,72,,15863.0,#dariusslay-NFL-PIT-23,,8647.0,nfl,[],Brunswick (GA),['DB'],Slay,00-0030062,,9999999.0,dariusslay,,192,darius,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,slay,CB,12.0,34.0,1991-01-01,Darius,,,1113708714449203200,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7475.0,Nick Foles,1723207839633.0,9.0,True,,,,,,,1029,Active,,,Arizona,25798.0,,,13723.0,,403189.0,78,,14877.0,#nickfoles-NFL-FA-9,,8066.0,nfl,[],Westlake (TX),['QB'],Foles,00-0029567,,681.0,nickfoles,,243,nick,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,foles,QB,11.0,34.0,1989-01-20,Nick,403189.0,,1116852639812812800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chris Paul,1651360520266.0,75.0,True,,,OL,,WAS,,8522,Active,,,Tulsa,,,8001BB66CD28,,,1053947.0,76,,,#chrispaul-NFL-WAS-75,,16085.0,nfl,[],Jersey Village (TX),['OL'],Paul,,,9999999.0,chrispaul,,324,chris,4ff1fb6f-25b8-4d62-96d9-eb8a9f5f323e,paul,OL,3.0,26.0,1998-11-19,Chris,,,1113708696560496640,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Randy Starks,,94.0,False,,,,,,,81,Inactive,,,Maryland,6830.0,,,2253.0,,,"6'4""",,5596.0,#randystarks-NFL-FA-94,,3782.0,nfl,[],Westlake HS (MD),['DL'],Starks,,,9999999.0,randystarks,,305,randy,b0600599-7dde-4f86-a9a8-4a94ab54d609,starks,DE,16.0,36.0,1983-12-14,Randy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jaylen Johnson,1736819443935.0,39.0,True,,,SWR,,LAC,,11874,Active,,,East Carolina,,,35E8CD25934C,,,1131023.0,74,,,#jaylenjohnson-NFL-LAC-39,,18094.0,nfl,[],Peachtree Ridge (GA),['WR'],Johnson,,,677.0,jaylenjohnson,,194,jaylen,dfd7b030-0503-11ef-9fa1-71a14bb8689e,johnson,WR,1.0,25.0,2000-05-26,Jaylen,,,1113708694152966144,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Austin Deculus,1666823727580.0,76.0,True,,,OL,,HOU,,8491,Active,,,LSU,,,70E18A5F45C7,,,976638.0,77,,,#austindeculus-NFL-HOU-76,,16087.0,nfl,[],Cy-Fair (TX),['OL'],Deculus,,,9999999.0,austindeculus,,321,austin,c40c4be4-e0e0-42d6-8fff-bef868945597,deculus,T,3.0,26.0,1999-03-12,Austin,,,1113708745633853440,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jeremi Hall,1532394001494.0,0.0,True,,,,,,,5706,Active,,,South Florida,31698.0,,,20619.0,,,77,,3051367.0,#jeremihall-NFL-FA-0,,13328.0,nfl,[],Tri-Cities,['OL'],Hall,,,9999999.0,jeremihall,,332,jeremi,65f6cfb9-dcfd-4874-b409-0b0be99654ea,hall,G,4.0,26.0,1995-04-11,Jeremi,,,1116853148510584832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bryce Hager,1609119002739.0,58.0,True,,,,,,,2523,Inactive,,,Baylor,28612.0,,,16983.0,,,73,,2512999.0,#brycehager-NFL-FA-58,,10382.0,nfl,[],Westlake (TX),['LB'],Hager,00-0032248,,905.0,brycehager,,237,bryce,ba447b79-44c1-48a7-b30a-a2460f219afe,hager,LB,7.0,29.0,1992-05-04,Bryce,557237.0,,1116852812064489472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Warren Long,1534800613810.0,48.0,True,,,,,,,5559,Active,,,Northwestern,31471.0,,,20574.0,,,72,,3045243.0,#warrenlong-NFL-FA-48,,13029.0,nfl,[],James Logan,['LB'],Long,00-0034238,,9999999.0,warrenlong,,218,warren,2cf0146b-c27d-401b-a5f3-7774748343bc,long,OLB,4.0,26.0,1995-03-11,Warren,,,1116853122765946880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ross Burbank,,61.0,True,,,,,,,3835,Active,,,Virginia,29954.0,,,18655.0,,,76,,2577829.0,#rossburbank-NFL-FA-61,,11513.0,nfl,[],Frank W. Cox (VA),['OL'],Burbank,,,9999999.0,rossburbank,,310,ross,ee1bc33d-ac0b-4d7c-99c6-7c2574bdba9c,burbank,C,6.0,28.0,1993-01-27,Ross,,,1116852910412529664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Joe Tippmann,1718145329898.0,66.0,True,,,OL,,NYJ,,10907,Active,,,Wisconsin,,,3748D80B50F9,,,1180295.0,78,,,#joetippmann-NFL-NYJ-66,,16684.0,nfl,[],Bishop Dwenger (IN),['OL'],Tippmann,,,9999999.0,joetippmann,,313,joe,c5b6d4e6-6fbe-4db1-968e-16e15e3db099,tippmann,OL,2.0,24.0,2001-03-24,Joe,,,1113708745801625600,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Luke Kandra,,67.0,True,,,OL,,CAR,,13091,Active,,,Cincinnati,,,8007817FC78DF0F4,,,,76,,,#lukekandra-NFL-CAR-67,,,nfl,[],Elder (OH),['OL'],Kandra,,,9999999.0,lukekandra,,319,luke,294ee9c0-25f8-11f0-bfc6-ed3716d781ae,kandra,OL,0.0,23.0,2001-08-08,Luke,,,1223391414088380416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tanner Hawkinson,,79.0,False,,,,,,,1391,Inactive,,,Kansas,,,,14921.0,,,"6'5""",,15919.0,#tannerhawkinson-NFL-FA-79,,9076.0,nfl,[],McPherson (KS),"['DB', 'OL']",Hawkinson,,,9999999.0,tannerhawkinson,,295,tanner,20b3705b-5cc4-4759-9315-d4230b4a7872,hawkinson,T,7.0,30.0,1990-05-14,Tanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DeDe Lattimore,,91.0,False,,,,,,,2111,Inactive,,,South Florida,,,,16435.0,,,"6'0""",,17072.0,#dedelattimore-NFL-FA-91,,,nfl,[],,['LB'],Lattimore,,,9999999.0,dedelattimore,,237,dede,09eec6e3-11e1-47c1-9fc7-c505978d0c18,lattimore,ILB,2.0,26.0,1991-01-30,DeDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tyjae Spears,1750438245546.0,2.0,True,,,RB,,TEN,,9508,Active,,2.0,Tulane,,,69EE7B225AEF,,,1169430.0,71,,,#tyjaespears-NFL-TEN-2,,16941.0,nfl,[],Ponchatoula (LA),['RB'],Spears,,,113.0,tyjaespears,,195,tyjae,af71f149-7758-40b7-973a-9fe6320cf4f5,spears,RB,2.0,24.0,2001-06-15,Tyjae,,,1113708834314022912,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rasheen Ali,1737326156106.0,26.0,True,,,RB,,BAL,,11570,Active,,4.0,Marshall,,,CF48DE84FF7D,,,1229133.0,71,,,#rasheenali-NFL-BAL-26,,17026.0,nfl,[],Shaker Heights (OH),['RB'],Ali,,,473.0,rasheenali,,212,rasheen,9aeb79b0-e55b-4341-8c6b-233971b667a7,ali,RB,1.0,24.0,2001-02-16,Rasheen,,,1113708870489894912,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chigozie Anusiem,1724830859155.0,35.0,True,,,LCB,,CLE,,11938,Active,,3.0,Colorado State,,,B86DB967AF20,,,1106982.0,73,,,#chigozieanusiem-NFL-CLE-35,,18155.0,nfl,[],Sonora (CA),['DB'],Anusiem,,,9999999.0,chigozieanusiem,,200,chigozie,eb6d2aa0-065d-11ef-89e4-19bb3aa6e36f,anusiem,CB,1.0,24.0,2000-11-05,Chigozie,,,1113708700654137344,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8448.0,Jordan Poyer,1736445939207.0,21.0,True,,,,,,,1343,Active,,,Oregon State,26841.0,,590493B51E4A,14860.0,,498183.0,72,,15979.0,#jordanpoyer-NFL-FA-21,,8639.0,nfl,[],Astoria (OR),['DB'],Poyer,00-0030114,,550.0,jordanpoyer,,191,jordan,95fab6fa-3ee1-47d0-93ad-c7ff41744be7,poyer,DB,12.0,33.0,1991-04-25,Jordan,,,1113708738646142977,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,David Simmons,,0.0,True,,,,,,,6678,Active,,,North Park,,,,21577.0,,,74,,,#davidsimmons-NFL-FA-0,,,nfl,[],Southport,['DB'],Simmons,,,9999999.0,davidsimmons,,185,david,b8b8f376-56f2-475c-8434-720b5836edf8,simmons,CB,3.0,,,David,,,1116853291335024640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kyle Monangai,1749222944365.0,25.0,True,,,RB,,CHI,,12534,Active,,3.0,Rutgers,,,179317EA833D6E22,,,,68,,,#kylemonangai-NFL-CHI-25,,18520.0,nfl,[],Don Bosco (NJ),['RB'],Monangai,,,230.0,kylemonangai,,207,kyle,6edec23b-f938-40f7-a151-1db5374880dd,monangai,RB,0.0,23.0,2002-06-06,Kyle,,,1222002212348100608,0,,,e43e0e4c-c870-4b7e-879a-bebdac64de54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cam Brown,,38.0,True,,,,,,,11503,Active,,,Ohio State,,,,,,1122583.0,72,,,#cambrown-NFL-FA-38,,,nfl,[],Christian Brothers Academy (MO),['DB'],Brown,,,9999999.0,cambrown,,199,cam,ac9ebb80-f66f-11ed-bf9b-d3dfd955719a,brown,CB,1.0,23.0,2000-04-06,Cam,,,1116852697308332032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Arlington Hambright,1587852642642.0,64.0,True,,,,,,,7139,Active,,,Colorado,32896.0,,AECEA9F426E5,22142.0,,975507.0,77,,4241422.0,#arlingtonhambright-NFL-FA-64,,14815.0,nfl,[],Belleville (MI),['OL'],Hambright,,,9999999.0,arlingtonhambright,,300,arlington,1d40e4f7-2991-4aa0-aa0a-1e7df79aab07,hambright,OL,5.0,29.0,1996-01-30,Arlington,,,1113708775748956161,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,McKay Murphy,,61.0,True,,,,,,,5426,Inactive,,,Weber State,31392.0,,,20315.0,,,76,,3052510.0,#mckaymurphy-NFL-FA-61,,,nfl,[],Lone Peak,['DL'],Murphy,00-0034082,NA,9999999.0,mckaymurphy,,295,mckay,563471e7-202e-494d-bab7-a2493a9a6e31,murphy,DT,4.0,30.0,1991-09-05,McKay,,,1116853100318031872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seantavius Jones,1535323239886.0,16.0,False,,,,,,,2205,Inactive,,,Valdosta State,27928.0,,,16578.0,,,"6'3""",,17191.0,#seantaviusjones-NFL-FA-16,,10020.0,nfl,[],Tucker (GA),['WR'],Jones,00-0030807,,9999999.0,seantaviusjones,,200,seantavius,4bc0c353-c58d-4c45-b7bc-3950aecc1f08,jones,WR,6.0,28.0,1992-08-09,Seantavius,826555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A.J. Green,1700936148301.0,27.0,True,,,DB,,LAR,,6876,Active,,,Oklahoma State,33306.0,,5E6211F164E3,22046.0,,923107.0,74,,4038437.0,#ajgreen-NFL-LAR-27,,14716.0,nfl,[],DeSoto (TX),['DB'],Green,,,9999999.0,ajgreen,,198,aj,07dbf3ec-0d6b-42f1-a2e8-7dd437339417,green,CB,5.0,27.0,1998-06-09,A.J.,,,1113708707109171201,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribs,,C.J. Board,1671303620877.0,80.0,True,,,,,,,4344,Active,,,Chattanooga,30513.0,,,19200.0,,695408.0,73,,2973626.0,#cjboard-NFL-FA-80,,12443.0,nfl,[],West Creek (TN),['WR'],Board,00-0033367,Questionable,9999999.0,cjboard,,181,cj,8db3a609-73f4-4797-ae22-8adf024d473c,board,WR,6.0,29.0,1993-12-12,C.J.,695408.0,,1116852954280755200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dax Dellenbach,,0.0,True,,,,,,,4920,Active,,,Florida State,30095.0,,,18864.0,,,73,,,#daxdellenbach-NFL-FA-0,,11745.0,nfl,[],North Broward Prep,['LS'],Dellenbach,,,9999999.0,daxdellenbach,,235,dax,e49b6d73-1751-4254-b63f-60a71291e170,dellenbach,LS,5.0,31.0,1990-04-13,Dax,,,1116853040456925184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undisclosed,,Jarveon Howard,1724973005401.0,,True,,,,,,,12150,Active,,,Alcorn State,,,5D507A24D5A1,,,1125087.0,70,,,#jarveonhoward-NFL-FA,,18209.0,nfl,[],East Marion (MS),['RB'],Howard,,Questionable,9999999.0,jarveonhoward,,215,jarveon,032b79a0-07c4-11ef-88b7-f37a58630b1a,howard,RB,1.0,25.0,1999-12-13,Jarveon,,,1113708796510760960,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ronnie Rivers,1742149550713.0,20.0,True,,,RB,,LAR,,8195,Active,,4.0,Fresno State,,,E61B86F7D5EE,,,976804.0,69,,,#ronnierivers-NFL-LAR-20,,16108.0,nfl,[],Freedom (CA),['RB'],Rivers,,,698.0,ronnierivers,,192,ronnie,246db560-cb4e-11ec-a667-6354702e3fca,rivers,RB,3.0,26.0,1999-01-31,Ronnie,,,1113708702109560832,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9568.0,Kyle Van Noy,1737680713048.0,53.0,True,,,LOLB,,BAL,,2130,Active,,1.0,BYU,27568.0,,98F28910B2F6,16467.0,,541446.0,75,,16772.0,#kylevannoy-NFL-BAL-53,,9262.0,nfl,[],Robert McQueen (NV),"['DL', 'LB']",Van Noy,00-0031360,,491.0,kylevannoy,,255,kyle,0ad845ff-44e8-4576-bc91-61b557e06f05,vannoy,LB,11.0,34.0,1991-03-26,Kyle,,,1113708865607725056,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Roy Lopez,1741764313050.0,51.0,True,,,LDT,,DET,,7799,Active,,3.0,Arizona,,,238D2A563581,,,912754.0,74,,,#roylopez-NFL-DET-51,,15610.0,nfl,[],Mesquite (AZ),['DL'],Lopez,,,9999999.0,roylopez,,312,roy,23a30b80-1549-4ae8-afac-0fa99636c71e,lopez,DT,4.0,27.0,1997-08-07,Roy,,,1113708844636205056,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ty Powell,,57.0,False,,,,,,,1597,Inactive,,,Harding - AR,,,,15257.0,,,"6'2""",,16036.0,#typowell-NFL-FA-57,,8868.0,nfl,[],,['LB'],Powell,,,9999999.0,typowell,,249,ty,8e66a2b2-739f-4ab5-af4b-30d5138b54a1,powell,OLB,3.0,29.0,1988-04-27,Ty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nate Stanley,1658253348736.0,12.0,True,,,,,,,6892,Active,,,Iowa,32914.0,,,21812.0,,923932.0,76,,4036149.0,#natestanley-NFL-FA-12,,14566.0,nfl,[],Menomonie (WI),['QB'],Stanley,,,9999999.0,natestanley,,233,nate,fa781bd3-04ed-4536-8d48-af9742c8aa13,stanley,QB,2.0,24.0,1997-08-26,Nate,,,1116853312633700352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Justus Tavai,1690327816784.0,94.0,True,,,,,,,11501,Active,,,San Diego State,,,,,,1130640.0,75,,,#justustavai-NFL-FA-94,,17640.0,nfl,[],Mira Costa (CA),['DL'],Tavai,,,9999999.0,justustavai,,295,justus,8b3bc300-f5c7-11ed-b9cc-9741de952d4b,tavai,DT,1.0,25.0,1998-06-26,Justus,,,1116852696901484544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bilal Nichols,1748906116926.0,92.0,True,,,NT,,ARI,,5302,Active,,2.0,Delaware,31115.0,,DA1A7525AC7B,19930.0,,839685.0,75,,3117922.0,#bilalnichols-NFL-ARI-92,,12711.0,nfl,[],Hodgson Vo-Tech (DE),['DL'],Nichols,00-0034387,,9999999.0,bilalnichols,,313,bilal,0a6c2bfc-19a4-47f9-ba60-74265af6e947,nichols,DT,7.0,28.0,1996-09-14,Bilal,,,1113708844015448064,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
